protein_id,buffer,sugar,surfactant,amino_acid,salt,ph,temperature_c,protein_conc_mgmL,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,salt_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable
P24855,histidine,sucrose,poloxamer 188,none,sodium chloride,5.5,40,100,49.053,236.3671,0.0357,0.0,64.9659,0.5204,0.323,0.1724,0.6528,2,0.6316,0.6186,0
P24855,phosphoric acid,sucrose,polysorbate 20,proline,sodium chloride,5.5,40,10,20.1116,206.9654,0.0179,55.3565,50.1065,0.3596,0.3368,0.2359,0.6863,1,0.6753,0.676,0
P24855,citric acid,sucrose,poloxamer 188,arginine,sodium chloride,7.4,25,10,48.2306,190.0752,0.0125,144.1895,92.9654,0.0795,0.2487,0.2275,0.8366,1,0.8563,0.8415,1
P24855,acetic acid,trehalose,polysorbate 80,methionine,potassium chloride,7.0,25,10,30.5201,164.0715,0.0577,9.5947,36.5607,0.0819,0.1309,0.2477,0.8652,0,0.8322,0.8643,1
P24855,acetic acid,sorbitol,poloxamer 188,none,none,6.5,25,1,45.8176,204.3322,0.0275,0.0,0.0,0.2364,0.2519,0.2169,0.7888,1,0.7627,0.7667,1
P24855,phosphoric acid,trehalose,poloxamer 188,methionine,none,6.0,25,1,21.226,117.9242,0.0453,4.9912,0.0,0.2222,0.1783,0.1705,0.8023,0,0.8322,0.8041,1
P24855,phosphoric acid,trehalose,poloxamer 188,none,none,6.5,40,10,24.4812,182.5499,0.0484,0.0,0.0,0.265,0.3737,0.2648,0.7428,0,0.7013,0.7094,1
P24855,histidine,sucrose,polysorbate 80,methionine,sodium chloride,7.4,37,100,39.4354,112.0765,0.0664,6.3299,64.9417,0.3901,0.182,0.3422,0.7197,1,0.7026,0.6849,1
P24855,acetic acid,mannitol,polysorbate 20,methionine,none,5.0,40,100,29.3475,136.9961,0.0148,5.3366,0.0,0.7295,0.1902,0.2469,0.5828,1,0.5707,0.5375,0
P24855,phosphoric acid,mannitol,polysorbate 20,arginine,sodium chloride,7.4,37,100,32.1161,256.1146,0.0244,77.5106,94.6307,0.3774,0.3348,0.3751,0.6574,2,0.6387,0.6378,0
P24855,citric acid,sucrose,poloxamer 188,proline,potassium chloride,7.4,40,10,21.3004,117.43,0.0122,92.9404,41.6493,0.2493,0.3569,0.3378,0.7235,0,0.6645,0.7009,1
P24855,citric acid,sorbitol,polysorbate 20,methionine,sodium chloride,7.4,40,100,27.1571,279.234,0.0615,5.0958,111.6483,0.4598,0.1906,0.3151,0.697,2,0.6726,0.6549,0
P24855,citric acid,sorbitol,polysorbate 80,arginine,none,5.5,37,1,35.8684,258.5613,0.0125,85.1066,0.0,0.3136,0.3284,0.1497,0.7509,1,0.7248,0.7234,1
P24855,citric acid,sucrose,polysorbate 20,methionine,none,5.0,37,1,20.5815,212.5386,0.0216,2.4785,0.0,0.3364,0.193,0.1302,0.7736,1,0.7389,0.7515,1
P24855,histidine,sorbitol,polysorbate 20,methionine,sodium chloride,6.5,37,1,48.0765,152.7778,0.0212,5.7421,134.4672,0.3109,0.1785,0.1724,0.7979,0,0.7859,0.764,1
P24855,acetic acid,sorbitol,polysorbate 80,none,sodium chloride,5.0,25,1,14.1554,270.5254,0.0631,0.0,86.7235,0.2947,0.2689,0.1568,0.7762,1,0.7528,0.7481,1
P24855,acetic acid,sucrose,polysorbate 20,methionine,potassium chloride,6.5,40,100,24.0787,148.1672,0.0177,7.0604,35.4273,0.5253,0.1639,0.2837,0.6828,1,0.6519,0.6369,0
P24855,citric acid,sorbitol,poloxamer 188,proline,potassium chloride,5.5,50,10,49.7408,205.0283,0.0347,71.7297,31.9824,0.5238,0.4095,0.2073,0.6124,1,0.5789,0.5829,0
P24855,acetic acid,sucrose,poloxamer 188,arginine,sodium chloride,7.0,37,10,20.8707,157.3369,0.023,138.2327,117.3114,0.1817,0.3409,0.3049,0.7697,1,0.7407,0.749,1
P24855,acetic acid,trehalose,polysorbate 20,proline,none,7.0,4,100,44.4912,114.3332,0.063,134.3518,0.0,0.239,0.2223,0.2206,0.8029,2,0.8131,0.7772,1
P24855,acetic acid,sorbitol,polysorbate 20,glycine,none,7.0,40,1,27.2794,172.7916,0.064,50.2749,0.0,0.2606,0.3385,0.3408,0.7181,0,0.6831,0.7008,1
P24855,citric acid,mannitol,polysorbate 80,proline,none,5.5,50,100,23.1003,164.6521,0.0143,52.6154,0.0,0.6984,0.349,0.2288,0.5316,1,0.5209,0.5081,0
P24855,acetic acid,trehalose,polysorbate 80,none,sodium chloride,5.0,50,100,38.9393,180.8365,0.0238,0.0,57.7361,0.7412,0.3956,0.32,0.4834,1,0.5199,0.4585,0
P24855,acetic acid,sorbitol,polysorbate 20,none,sodium chloride,6.5,25,10,12.0168,106.5377,0.0247,0.0,54.1972,0.3032,0.2854,0.2249,0.7481,0,0.6928,0.7207,1
P24855,acetic acid,sucrose,poloxamer 188,none,potassium chloride,7.0,40,1,10.2919,220.4831,0.043,0.0,36.3776,0.2461,0.3198,0.3245,0.7346,1,0.6935,0.7164,1
P24855,histidine,trehalose,polysorbate 80,proline,none,5.5,25,1,49.9764,192.3282,0.0344,149.6345,0.0,0.1911,0.2686,0.0994,0.8191,1,0.8119,0.8098,1
P24855,histidine,mannitol,polysorbate 80,proline,none,5.5,50,10,21.3622,252.4661,0.0787,111.7112,0.0,0.3444,0.3828,0.2155,0.6829,2,0.7036,0.6775,0
P24855,acetic acid,sucrose,polysorbate 80,none,potassium chloride,7.4,50,1,15.0447,296.1711,0.0466,0.0,31.709,0.2515,0.4355,0.4423,0.6763,1,0.6302,0.6556,0
P24855,histidine,sucrose,poloxamer 188,none,sodium chloride,7.0,37,100,34.9575,256.0138,0.0158,0.0,99.0305,0.4097,0.3232,0.2516,0.6933,2,0.6718,0.6567,0
P24855,histidine,trehalose,poloxamer 188,arginine,potassium chloride,5.5,37,1,30.9089,135.0081,0.0214,60.5265,31.1598,0.3175,0.3343,0.1329,0.7086,0,0.7309,0.7191,1
P24855,acetic acid,mannitol,polysorbate 20,glycine,sodium chloride,7.4,40,1,10.969,110.0184,0.0513,109.964,111.88,0.2969,0.3709,0.3806,0.6935,1,0.6715,0.6681,0
P24855,histidine,trehalose,poloxamer 188,arginine,potassium chloride,5.0,4,100,45.7252,280.656,0.0465,89.053,18.6736,0.3316,0.2331,0.0255,0.771,2,0.7765,0.7661,1
P24855,phosphoric acid,sorbitol,polysorbate 20,methionine,sodium chloride,5.0,4,100,34.5062,181.1977,0.0756,1.6712,111.6818,0.4097,0.0798,0.0979,0.7892,1,0.772,0.7574,1
P24855,histidine,mannitol,poloxamer 188,proline,sodium chloride,5.0,50,100,26.7477,298.8579,0.0286,89.119,57.76,0.6998,0.4201,0.219,0.5492,2,0.52,0.4958,0
P24855,phosphoric acid,mannitol,polysorbate 80,glycine,none,6.5,25,1,34.3042,138.0935,0.0387,157.4854,0.0,0.1809,0.2513,0.2225,0.8173,1,0.7857,0.7932,1
P24855,phosphoric acid,mannitol,polysorbate 80,none,potassium chloride,6.0,4,100,15.1611,145.0439,0.0551,0.0,35.8861,0.3754,0.2355,0.1022,0.7275,1,0.7354,0.7258,1
P24855,citric acid,trehalose,polysorbate 20,methionine,sodium chloride,6.0,37,100,25.5846,132.677,0.0751,2.8407,87.0538,0.4019,0.1857,0.1669,0.7277,1,0.7136,0.7128,1
P24855,citric acid,mannitol,polysorbate 80,glycine,potassium chloride,7.4,40,10,44.91,271.7697,0.0439,109.352,46.2661,0.2173,0.3485,0.2895,0.7574,2,0.7057,0.7317,1
P24855,histidine,sorbitol,polysorbate 20,proline,potassium chloride,7.4,50,1,35.4691,225.1847,0.0287,107.6165,39.526,0.3801,0.427,0.3863,0.6368,2,0.5801,0.6073,0
P24855,histidine,sorbitol,polysorbate 20,proline,sodium chloride,6.0,50,1,17.3082,147.9582,0.028,139.3212,104.502,0.5305,0.3975,0.2215,0.6273,1,0.5588,0.5805,0
P24855,acetic acid,sorbitol,polysorbate 80,arginine,sodium chloride,7.4,37,100,20.0081,207.5939,0.0199,138.7675,97.3604,0.3185,0.3252,0.3691,0.6753,2,0.6716,0.6694,0
P24855,histidine,sorbitol,poloxamer 188,arginine,none,6.5,4,1,13.5882,222.8819,0.0162,146.821,0.0,0.1119,0.2454,0.0928,0.8568,2,0.8483,0.8552,1
P24855,phosphoric acid,sucrose,polysorbate 80,arginine,none,5.5,4,100,36.3768,180.5154,0.0371,52.3136,0.0,0.37,0.2247,0.0872,0.7912,1,0.7336,0.7405,1
P24855,citric acid,trehalose,polysorbate 20,none,potassium chloride,6.5,50,10,11.5129,117.8828,0.0673,0.0,30.9209,0.4577,0.4068,0.2482,0.6005,0,0.6286,0.6051,0
P24855,phosphoric acid,trehalose,poloxamer 188,glycine,none,7.0,50,100,45.0125,230.501,0.0304,188.9921,0.0,0.4696,0.4058,0.4168,0.5806,2,0.5777,0.5637,0
P24855,acetic acid,sorbitol,polysorbate 20,arginine,potassium chloride,6.0,40,10,35.3037,141.8754,0.0136,99.7199,47.8192,0.3285,0.359,0.2334,0.7074,0,0.7095,0.6893,1
P24855,acetic acid,sucrose,polysorbate 80,none,sodium chloride,7.4,40,100,18.9871,206.5102,0.0505,0.0,111.2092,0.4102,0.33,0.4092,0.6238,2,0.6199,0.6141,0
P24855,phosphoric acid,trehalose,polysorbate 20,methionine,potassium chloride,6.5,40,100,18.2866,157.6684,0.0797,7.3713,42.7687,0.3901,0.1797,0.2554,0.7304,1,0.7178,0.7035,1
P24855,histidine,mannitol,poloxamer 188,glycine,potassium chloride,7.0,37,100,47.9551,202.5609,0.0116,192.1233,44.9856,0.4579,0.3484,0.2513,0.6463,2,0.6505,0.6246,0
P24855,phosphoric acid,trehalose,polysorbate 20,arginine,none,7.0,40,100,30.7492,110.1218,0.0578,85.0607,0.0,0.3586,0.3181,0.3465,0.7045,1,0.6424,0.6601,0
P24855,acetic acid,sorbitol,poloxamer 188,none,potassium chloride,5.5,50,100,49.6551,173.938,0.0405,0.0,10.8711,0.7396,0.4092,0.2943,0.5,1,0.5014,0.4613,0
P24855,histidine,sucrose,polysorbate 20,none,none,7.4,50,100,18.5627,294.0072,0.0687,0.0,0.0,0.4068,0.3953,0.3568,0.6196,2,0.6258,0.6105,0
P24855,citric acid,sorbitol,polysorbate 20,glycine,none,6.5,50,1,45.0613,296.0105,0.0414,50.7185,0.0,0.4222,0.4125,0.2536,0.663,1,0.6277,0.6245,0
P24855,acetic acid,sorbitol,polysorbate 20,none,sodium chloride,5.0,50,100,32.016,148.9656,0.036,0.0,84.0513,0.7725,0.3908,0.258,0.5242,1,0.5036,0.4618,0
P24855,phosphoric acid,sucrose,polysorbate 80,arginine,sodium chloride,5.0,40,100,34.224,177.9737,0.0209,142.4124,130.1786,0.5955,0.337,0.2224,0.5788,2,0.6026,0.5653,0
P24855,citric acid,trehalose,polysorbate 80,none,sodium chloride,6.5,37,1,20.3659,126.4218,0.0276,0.0,64.7391,0.2756,0.3495,0.1734,0.7555,0,0.7197,0.7299,1
P24855,phosphoric acid,trehalose,poloxamer 188,none,sodium chloride,7.0,37,1,27.0256,166.148,0.0194,0.0,80.5694,0.2782,0.3343,0.2938,0.7221,0,0.6651,0.7022,1
P24855,phosphoric acid,trehalose,polysorbate 20,methionine,none,7.0,50,100,40.4104,121.3766,0.0425,4.0009,0.0,0.5545,0.2439,0.3782,0.6144,1,0.5924,0.5776,0
P24855,acetic acid,sucrose,poloxamer 188,none,sodium chloride,7.0,37,1,19.3777,127.7731,0.0406,0.0,139.9994,0.2349,0.3259,0.3221,0.7204,0,0.7147,0.72,1
P24855,histidine,mannitol,polysorbate 80,glycine,sodium chloride,7.4,37,10,42.3264,282.7834,0.0545,187.7863,104.1434,0.1795,0.3237,0.3046,0.7726,2,0.7576,0.7555,1
P24855,acetic acid,sucrose,poloxamer 188,methionine,potassium chloride,6.5,40,10,12.3717,223.9811,0.0371,1.9787,20.7379,0.275,0.2147,0.28,0.774,1,0.7503,0.7453,1
P24855,phosphoric acid,sorbitol,poloxamer 188,glycine,sodium chloride,5.0,50,1,19.4289,227.885,0.0128,68.2554,83.3979,0.5873,0.3829,0.2825,0.6053,1,0.5553,0.5471,0
P24855,citric acid,mannitol,poloxamer 188,none,potassium chloride,7.4,4,100,13.9362,115.6884,0.0187,0.0,23.4019,0.4042,0.1909,0.1907,0.7361,1,0.6714,0.704,1
P24855,phosphoric acid,sorbitol,poloxamer 188,none,potassium chloride,5.0,37,10,42.5458,253.6291,0.0392,0.0,28.2809,0.3813,0.3015,0.2063,0.7231,1,0.6936,0.6863,1
P24855,acetic acid,trehalose,polysorbate 20,proline,none,6.5,50,100,35.6652,199.7302,0.0435,57.8014,0.0,0.5354,0.3924,0.3215,0.5955,1,0.5451,0.5567,0
P24855,citric acid,mannitol,polysorbate 20,methionine,potassium chloride,7.0,50,10,19.3999,116.4942,0.063,6.1661,45.3033,0.4454,0.2432,0.2919,0.6965,0,0.6509,0.6515,0
P24855,acetic acid,mannitol,polysorbate 80,arginine,none,7.4,37,10,18.0048,266.1184,0.0686,77.0654,0.0,0.0721,0.336,0.3563,0.7997,1,0.781,0.7916,1
P24855,acetic acid,sucrose,polysorbate 80,arginine,potassium chloride,5.5,50,10,32.7173,268.6175,0.0159,116.0927,31.0545,0.4247,0.3928,0.2808,0.6561,2,0.6278,0.6221,0
P24855,citric acid,sorbitol,poloxamer 188,none,none,5.5,4,10,36.6874,109.0481,0.0277,0.0,0.0,0.3007,0.2443,0.0125,0.7766,0,0.7645,0.7781,1
P24855,acetic acid,sucrose,poloxamer 188,methionine,potassium chloride,7.4,4,10,44.0761,199.0366,0.0458,1.2783,36.9397,0.1325,0.0881,0.2372,0.8686,0,0.8525,0.8574,1
P24855,histidine,mannitol,poloxamer 188,proline,none,5.5,4,100,24.8622,280.5435,0.0377,109.5713,0.0,0.3309,0.2233,0.0201,0.8006,2,0.7657,0.7722,1
P24855,acetic acid,mannitol,polysorbate 80,methionine,potassium chloride,6.0,40,100,23.0525,275.9595,0.0501,7.546,47.2854,0.491,0.2215,0.247,0.6855,2,0.657,0.6452,0
P24855,acetic acid,sorbitol,polysorbate 80,arginine,none,7.4,4,100,32.6656,239.3895,0.0792,98.8144,0.0,0.1097,0.2138,0.2544,0.8344,2,0.7913,0.8267,1
P24855,phosphoric acid,mannitol,poloxamer 188,proline,sodium chloride,5.0,50,100,49.0585,159.5956,0.0393,122.8825,106.0711,0.7409,0.3827,0.311,0.514,2,0.5039,0.4655,0
P24855,histidine,trehalose,poloxamer 188,proline,sodium chloride,7.0,4,10,29.6254,124.6031,0.0273,97.4825,50.4397,0.1805,0.2516,0.1405,0.8147,0,0.8016,0.809,1
P24855,phosphoric acid,sorbitol,polysorbate 80,methionine,sodium chloride,5.5,50,100,17.1981,117.2881,0.0349,3.1717,78.3335,0.7553,0.2406,0.2746,0.5592,1,0.5313,0.5051,0
P24855,histidine,sucrose,polysorbate 20,proline,none,7.4,40,1,18.1756,240.2257,0.0281,62.824,0.0,0.2446,0.322,0.3114,0.7356,1,0.6941,0.7191,1
P24855,phosphoric acid,sucrose,poloxamer 188,none,potassium chloride,5.0,50,1,37.1833,179.7454,0.0321,0.0,37.6763,0.562,0.3991,0.2858,0.5747,0,0.5564,0.5495,0
P24855,acetic acid,trehalose,poloxamer 188,methionine,none,7.0,40,10,14.0792,215.0295,0.0475,6.8038,0.0,0.2008,0.215,0.3479,0.8068,1,0.7629,0.7676,1
P24855,citric acid,mannitol,polysorbate 80,methionine,potassium chloride,7.4,40,1,49.12,156.1427,0.0366,5.0635,35.467,0.2877,0.195,0.3197,0.7597,0,0.7293,0.734,1
P24855,citric acid,sorbitol,polysorbate 20,arginine,potassium chloride,6.5,50,100,27.6973,213.9699,0.0262,89.1053,42.7152,0.5773,0.418,0.2513,0.6021,2,0.5634,0.5492,0
P24855,histidine,trehalose,polysorbate 80,none,sodium chloride,7.0,25,100,26.8815,263.321,0.0319,0.0,120.2475,0.2948,0.26,0.191,0.7676,2,0.7373,0.7416,1
P24855,citric acid,trehalose,polysorbate 20,none,potassium chloride,7.0,50,10,10.5944,248.6655,0.0193,0.0,15.6291,0.4163,0.394,0.3159,0.6245,1,0.6278,0.6151,0
P24855,phosphoric acid,mannitol,polysorbate 20,proline,sodium chloride,7.4,40,1,36.3205,176.3134,0.0559,76.7784,106.8475,0.2586,0.3657,0.393,0.7043,0,0.694,0.6854,1
P24855,citric acid,sucrose,polysorbate 20,proline,sodium chloride,5.5,50,100,43.4208,238.0731,0.0581,75.9754,126.1505,0.6015,0.4156,0.2048,0.5887,2,0.5723,0.5476,0
P24855,citric acid,sorbitol,polysorbate 20,glycine,none,6.0,40,10,46.713,218.3502,0.0168,185.1087,0.0,0.3225,0.3646,0.145,0.7067,2,0.6611,0.7024,1
P24855,acetic acid,sucrose,poloxamer 188,glycine,none,6.5,4,100,17.7668,203.4452,0.0151,115.2526,0.0,0.3489,0.1958,0.14,0.7793,2,0.7584,0.7464,1
P24855,citric acid,trehalose,poloxamer 188,proline,sodium chloride,6.5,37,10,46.2818,139.605,0.0303,116.2793,92.9128,0.2108,0.3024,0.1855,0.7965,1,0.7802,0.7737,1
P24855,histidine,mannitol,polysorbate 20,arginine,sodium chloride,6.5,25,1,28.4181,280.1583,0.0393,92.6819,148.9705,0.191,0.262,0.1135,0.8231,1,0.8117,0.8092,1
P24855,citric acid,trehalose,poloxamer 188,glycine,none,5.5,4,1,22.2438,183.6785,0.0293,106.2603,0.0,0.2088,0.2092,0.0,0.8344,1,0.8575,0.8392,1
P24855,acetic acid,sorbitol,poloxamer 188,glycine,potassium chloride,7.0,50,100,49.5724,103.9875,0.0101,182.3443,22.183,0.6486,0.4149,0.3929,0.5356,2,0.5066,0.4833,0
P24855,citric acid,mannitol,poloxamer 188,proline,sodium chloride,6.0,50,10,33.7714,258.1651,0.0459,71.016,63.1397,0.4372,0.4008,0.1741,0.6514,1,0.6341,0.6345,0
P24855,histidine,trehalose,polysorbate 20,none,potassium chloride,6.0,25,100,16.6287,213.5197,0.0231,0.0,23.36,0.3859,0.2578,0.1074,0.7259,2,0.7489,0.7166,1
P24855,acetic acid,sucrose,polysorbate 20,proline,sodium chloride,7.0,4,10,12.8332,164.3333,0.0453,83.0493,116.8498,0.1074,0.2114,0.1976,0.8445,0,0.8572,0.8449,1
P24855,citric acid,sorbitol,polysorbate 20,none,sodium chloride,6.0,4,10,44.1498,181.8393,0.0393,0.0,55.6366,0.239,0.2159,0.0266,0.8256,0,0.8294,0.8175,1
P24855,acetic acid,trehalose,poloxamer 188,glycine,none,7.0,25,1,16.7421,183.1564,0.0116,106.8337,0.0,0.1594,0.2695,0.2785,0.8006,1,0.7536,0.7832,1
P24855,histidine,mannitol,polysorbate 80,none,potassium chloride,5.0,40,100,13.9217,188.7067,0.0389,0.0,21.522,0.6172,0.334,0.1702,0.6081,1,0.6116,0.5709,0
P24855,histidine,trehalose,polysorbate 20,none,potassium chloride,5.5,40,100,37.5943,112.3329,0.0285,0.0,45.1489,0.5724,0.3391,0.1464,0.6279,1,0.5873,0.5924,0
P24855,phosphoric acid,mannitol,polysorbate 80,none,sodium chloride,7.0,40,100,20.2188,270.5037,0.0433,0.0,91.3045,0.4693,0.3412,0.3347,0.6454,2,0.6108,0.6033,0
P24855,acetic acid,trehalose,polysorbate 20,none,potassium chloride,5.0,40,100,31.124,289.6277,0.0441,0.0,14.8392,0.499,0.3337,0.2312,0.6392,2,0.6208,0.6117,0
P24855,citric acid,sorbitol,poloxamer 188,none,sodium chloride,7.4,40,100,48.2094,279.6431,0.0156,0.0,56.6804,0.5471,0.3435,0.3181,0.5734,2,0.5913,0.5644,0
P24855,acetic acid,sorbitol,poloxamer 188,none,sodium chloride,5.0,40,100,45.432,292.4435,0.0258,0.0,134.2582,0.7284,0.3622,0.2258,0.5745,2,0.5213,0.499,0
P24855,histidine,trehalose,polysorbate 80,none,potassium chloride,7.0,40,100,19.131,194.6057,0.0174,0.0,49.0455,0.4821,0.338,0.258,0.6108,1,0.6373,0.6106,0
P24855,histidine,trehalose,polysorbate 20,none,sodium chloride,5.0,50,100,13.1867,198.5111,0.0403,0.0,140.8306,0.7179,0.3976,0.2219,0.5286,1,0.5201,0.4905,0
P24855,histidine,trehalose,polysorbate 20,none,potassium chloride,5.0,40,100,48.5703,212.1673,0.0772,0.0,40.8939,0.5444,0.3481,0.1601,0.633,2,0.6238,0.6027,0
P24855,acetic acid,sucrose,polysorbate 80,none,potassium chloride,5.0,40,100,24.6224,272.7271,0.0707,0.0,24.3804,0.438,0.3451,0.2427,0.6653,2,0.6359,0.6359,0
P24855,phosphoric acid,sorbitol,poloxamer 188,none,potassium chloride,5.0,50,100,43.1961,194.6428,0.0232,0.0,24.7002,0.7727,0.4102,0.2713,0.4859,1,0.4461,0.4458,0
P24855,acetic acid,sorbitol,polysorbate 20,none,potassium chloride,5.0,40,100,20.1826,113.6457,0.0711,0.0,47.5326,0.6035,0.355,0.2524,0.6128,1,0.5559,0.5531,0
P24855,histidine,sucrose,polysorbate 20,none,potassium chloride,5.0,40,100,23.8697,115.4771,0.0286,0.0,36.751,0.65,0.336,0.1871,0.6084,1,0.5754,0.5515,0
P24855,histidine,sucrose,polysorbate 20,none,sodium chloride,5.0,40,100,41.429,218.5133,0.038,0.0,70.5302,0.5704,0.2903,0.1409,0.6174,2,0.6063,0.6052,0
P24855,phosphoric acid,trehalose,polysorbate 80,none,sodium chloride,6.0,50,10,42.4521,293.7108,0.0686,0.0,102.3283,0.3672,0.381,0.2719,0.6633,1,0.701,0.6561,0
P24855,phosphoric acid,sucrose,poloxamer 188,none,potassium chloride,5.0,50,100,26.462,269.0059,0.0402,0.0,29.533,0.6587,0.4153,0.2904,0.5109,2,0.5438,0.4977,0
P24855,acetic acid,trehalose,polysorbate 80,none,sodium chloride,7.0,50,10,26.3674,154.9389,0.0587,0.0,107.9835,0.369,0.3986,0.4142,0.6374,0,0.607,0.6152,0
P24855,citric acid,sucrose,poloxamer 188,none,potassium chloride,7.4,40,100,25.1828,110.538,0.0342,0.0,47.4174,0.4632,0.3582,0.3246,0.6373,1,0.5878,0.601,0
P24855,citric acid,sorbitol,poloxamer 188,none,sodium chloride,5.0,40,100,27.6539,227.0601,0.0414,0.0,78.3928,0.6185,0.3263,0.1798,0.5828,2,0.6192,0.5679,0
P24855,histidine,mannitol,polysorbate 20,none,potassium chloride,5.0,40,100,27.5995,112.7985,0.0776,0.0,33.6932,0.6209,0.3283,0.1561,0.5988,1,0.6031,0.5714,0
P24855,phosphoric acid,mannitol,polysorbate 80,none,sodium chloride,7.4,40,100,31.4969,135.6786,0.0414,0.0,93.3533,0.516,0.3598,0.3759,0.619,1,0.5913,0.5683,0
P24855,histidine,sorbitol,polysorbate 80,none,sodium chloride,5.5,50,10,36.8221,118.7885,0.0481,0.0,103.0059,0.5153,0.4003,0.2409,0.6312,0,0.6165,0.5875,0
P24855,phosphoric acid,sorbitol,poloxamer 188,none,potassium chloride,6.5,50,10,16.4949,201.2185,0.0436,0.0,10.9597,0.5017,0.4086,0.3327,0.6205,1,0.6086,0.5727,0
P24855,acetic acid,trehalose,polysorbate 20,none,sodium chloride,5.0,50,100,16.848,214.7022,0.0386,0.0,139.7729,0.7052,0.3974,0.2725,0.5352,2,0.523,0.4875,0
P24855,acetic acid,sucrose,polysorbate 20,none,potassium chloride,7.0,40,100,10.1495,255.2265,0.0691,0.0,36.6127,0.3381,0.359,0.3256,0.6771,2,0.6791,0.6627,0
P24855,acetic acid,sucrose,polysorbate 20,none,sodium chloride,6.0,40,100,49.5429,212.018,0.0168,0.0,101.0384,0.5202,0.321,0.2435,0.6345,2,0.6378,0.6046,0
P24855,histidine,mannitol,polysorbate 80,none,potassium chloride,5.5,40,100,30.5641,258.0786,0.0659,0.0,42.0536,0.5135,0.3158,0.1821,0.6816,2,0.6558,0.6266,0
P24855,phosphoric acid,sucrose,polysorbate 80,none,sodium chloride,5.0,50,100,48.0388,250.5123,0.0199,0.0,148.2048,0.7551,0.3967,0.2806,0.5109,2,0.5007,0.4615,0
P24855,acetic acid,sucrose,polysorbate 20,none,sodium chloride,6.0,40,100,17.9317,249.3906,0.031,0.0,134.9765,0.5227,0.3355,0.2243,0.6126,2,0.6275,0.6004,0
P24855,phosphoric acid,sorbitol,polysorbate 80,none,potassium chloride,5.0,50,100,10.4672,268.2892,0.0715,0.0,49.1359,0.6458,0.3959,0.3137,0.5562,2,0.5271,0.507,0
P24855,phosphoric acid,sorbitol,polysorbate 20,none,sodium chloride,7.0,40,100,44.1518,275.1463,0.0382,0.0,78.6971,0.5092,0.3633,0.3081,0.607,2,0.5861,0.5807,0
P24855,phosphoric acid,trehalose,polysorbate 80,none,sodium chloride,5.0,50,100,24.5642,275.1805,0.0135,0.0,143.9539,0.7058,0.3965,0.2645,0.5455,2,0.4999,0.4883,0
P24855,phosphoric acid,sucrose,polysorbate 20,none,sodium chloride,5.0,40,100,31.4048,272.5186,0.0419,0.0,115.1071,0.5678,0.3428,0.2407,0.5736,2,0.5983,0.5708,0
P24855,acetic acid,sorbitol,polysorbate 20,none,potassium chloride,5.0,40,100,12.8179,101.0941,0.0706,0.0,12.8862,0.5922,0.3481,0.2147,0.6101,1,0.6087,0.5698,0
P24855,phosphoric acid,mannitol,poloxamer 188,none,sodium chloride,5.0,40,100,12.4789,197.292,0.0193,0.0,56.6636,0.6783,0.3313,0.2223,0.5799,1,0.5627,0.5304,0
P24855,citric acid,sorbitol,polysorbate 80,none,sodium chloride,5.0,50,100,23.545,141.5149,0.0445,0.0,145.6621,0.7699,0.3999,0.2208,0.5115,1,0.4862,0.4646,0
P24855,acetic acid,mannitol,polysorbate 80,none,potassium chloride,5.0,50,10,22.4039,157.6711,0.0143,0.0,20.9622,0.6469,0.4051,0.3071,0.5621,0,0.5248,0.5063,0
P24855,acetic acid,sorbitol,poloxamer 188,none,sodium chloride,6.5,40,100,18.4989,245.3304,0.0473,0.0,102.5809,0.5069,0.3277,0.2712,0.6397,2,0.5838,0.5998,0
P24855,phosphoric acid,sucrose,polysorbate 80,none,sodium chloride,5.0,50,100,13.9595,173.3591,0.0551,0.0,123.2726,0.6908,0.386,0.275,0.5311,1,0.5154,0.4942,0
P24855,citric acid,mannitol,polysorbate 20,none,sodium chloride,7.0,40,100,33.4715,214.2744,0.0223,0.0,54.1935,0.4903,0.3549,0.265,0.6635,2,0.6179,0.6071,0
P02768,citric acid,sorbitol,polysorbate 20,none,potassium chloride,6.0,25,1,25.0335,134.3962,0.0599,0.0,47.8966,0.3188,0.2479,0.0646,0.7881,0,0.7522,0.7611,1
P02768,acetic acid,sorbitol,polysorbate 80,proline,potassium chloride,7.4,50,100,32.8075,199.3243,0.0132,134.6445,29.0888,0.616,0.415,0.441,0.5372,2,0.4984,0.4873,0
P02768,acetic acid,trehalose,poloxamer 188,arginine,potassium chloride,7.0,50,1,34.1893,141.3179,0.048,57.4765,47.2326,0.348,0.3877,0.3683,0.6441,0,0.6348,0.6373,0
P02768,phosphoric acid,sorbitol,poloxamer 188,none,potassium chloride,6.5,40,100,36.3616,147.9577,0.0156,0.0,39.5628,0.6368,0.3117,0.2824,0.6008,1,0.5668,0.5433,0
P02768,citric acid,sorbitol,polysorbate 80,proline,potassium chloride,7.0,4,100,15.4153,234.81,0.0647,62.6671,11.6287,0.2849,0.2066,0.1274,0.7859,2,0.7825,0.7746,1
P02768,histidine,sucrose,polysorbate 80,proline,none,5.5,37,1,19.9702,161.6313,0.0487,78.5103,0.0,0.2236,0.3434,0.1446,0.771,0,0.7588,0.7622,1
